Country,Points,Price,Province,Region,Variety
US,90,26.0,California,Sonoma County,Chardonnay
US,90,46.0,Washington,Columbia Valley (WA),Petit Verdot
US,90,24.0,California,Sierra Foothills,Malbec
US,90,36.0,California,Paso Robles,Port
US,90,16.0,California,Paso Robles,Sauvignon Blanc
US,90,20.0,New York,Finger Lakes,Riesling
US,90,15.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,90,20.0,California,Central Coast,Red Blend
US,90,75.0,California,Napa Valley,Cabernet Sauvignon
US,90,55.0,California,Napa Valley,Chardonnay
US,90,35.0,California,Napa Valley,Rosé
US,90,48.0,California,Napa Valley,Cabernet Sauvignon
US,90,18.0,New York,Seneca Lake,Gewürztraminer
US,93,32.0,California,Sonoma Coast,Syrah
US,93,55.0,California,Sta. Rita Hills,Pinot Noir
US,93,94.0,California,Napa Valley,Chardonnay
US,93,40.0,California,Fort Ross-Seaview,Syrah
US,93,37.0,Oregon,Willamette Valley,Pinot Noir
US,93,44.0,California,Sta. Rita Hills,Pinot Noir
US,93,50.0,California,Spring Mountain District,Cabernet Sauvignon
US,93,32.0,Washington,Wahluke Slope,Malbec
US,93,36.0,California,Sta. Rita Hills,White Blend
US,93,35.0,Oregon,Willamette Valley,Chardonnay
US,93,60.0,California,Sta. Rita Hills,Pinot Noir
US,93,48.0,California,Anderson Valley,Chardonnay
US,93,30.0,California,Santa Ynez Valley,Grenache
US,93,32.0,Washington,Walla Walla Valley (WA),Syrah
US,93,65.0,California,Santa Lucia Highlands,Pinot Noir
US,90,50.0,Oregon,Eola-Amity Hills,Pinot Noir
US,90,32.0,Oregon,Willamette Valley,Pinot Gris
US,90,15.0,Oregon,Willamette Valley,Gewürztraminer
US,90,50.0,California,Santa Cruz Mountains,Pinot Noir
US,90,100.0,California,St. Helena,Cabernet Sauvignon
US,90,42.0,California,Dry Creek Valley,Zinfandel
US,90,26.0,California,Carneros,White Blend
US,90,50.0,California,Napa Valley,Cabernet Sauvignon
US,90,44.0,California,Napa-Sonoma,Red Blend
US,90,60.0,Oregon,Chehalem Mountains,Pinot Noir
US,90,20.0,Oregon,Willamette Valley,Pinot Noir
US,90,45.0,California,Paso Robles,Rhône-style White Blend
US,92,55.0,California,Russian River Valley,Chardonnay
US,92,75.0,California,Napa Valley,Cabernet Sauvignon
US,92,34.0,California,Sta. Rita Hills,Chardonnay
US,92,60.0,California,Napa Valley,Syrah
US,92,100.0,California,Napa Valley,Cabernet Sauvignon
US,92,39.0,Washington,Red Mountain,Cabernet Franc
US,92,42.0,Washington,Red Mountain,Bordeaux-style Red Blend
US,92,65.0,California,Paso Robles,Bordeaux-style Red Blend
US,92,43.0,California,Anderson Valley,Chardonnay
US,92,100.0,California,Napa Valley,Cabernet Sauvignon
US,92,70.0,California,Russian River Valley,Chardonnay
US,92,80.0,California,Howell Mountain,Cabernet Sauvignon
US,85,32.0,California,St. Helena,Sangiovese
US,85,18.0,California,Alexander Valley,Chardonnay
US,85,18.0,Washington,Yakima Valley,Sauvignon Blanc
US,85,52.0,California,Dry Creek Valley,Zinfandel
US,85,27.0,Washington,Red Mountain,Cabernet Sauvignon
US,85,15.0,New York,Cayuga Lake,Chardonnay
US,85,25.0,New York,New York,Red Blend
US,85,20.0,California,Sonoma County,Chardonnay
US,87,25.0,New York,Finger Lakes,Cabernet Sauvignon
US,87,24.0,California,Anderson Valley,Riesling
US,87,16.0,California,Santa Barbara County,Chardonnay
US,87,32.0,Washington,Walla Walla Valley (WA),Merlot
US,87,13.0,Washington,Washington,Blaufränkisch
US,87,74.0,Washington,Yakima Valley,Cabernet Sauvignon
US,87,35.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,87,20.0,New York,New York,Cabernet Franc
US,87,21.0,California,Sierra Foothills,Zinfandel
US,87,18.0,New York,Finger Lakes,Sauvignon Blanc
US,89,33.0,Oregon,Chehalem Mountains,Chardonnay
US,89,22.0,Oregon,Rogue Valley,Pinot Noir
US,88,20.0,California,Anderson Valley,Sauvignon Blanc
US,88,96.0,California,Spring Mountain District,Merlot-Cabernet Sauvignon
US,88,28.0,California,Lodi,Red Blend
US,88,19.0,California,Mendocino County,Pinot Noir
US,88,26.0,California,Livermore Valley,Mourvèdre
US,88,34.0,Oregon,Willamette Valley,Pinot Noir
US,88,14.0,California,Temecula Valley,Meritage
US,88,28.0,California,Paso Robles,Rosé
US,88,66.0,California,Napa Valley,Bordeaux-style Red Blend
US,88,25.0,California,Paicines,Grenache
US,88,28.0,California,Paso Robles,Zinfandel
US,88,28.0,Oregon,McMinnville,Riesling
US,91,24.0,California,Lodi,Primitivo
US,91,36.0,California,Santa Ynez Valley,Syrah
US,91,28.0,Oregon,Applegate Valley,Rhône-style White Blend
US,91,43.0,California,Dry Creek Valley,Zinfandel
US,91,44.0,California,Fort Ross-Seaview,Chardonnay
US,91,50.0,California,Sonoma Coast,Pinot Noir
US,91,56.0,California,Russian River Valley,Pinot Noir
US,91,48.0,California,Sonoma Valley,Rhône-style Red Blend
US,91,19.0,Oregon,Willamette Valley,Riesling
US,91,64.0,California,Napa Valley,Chardonnay
US,88,63.0,California,Santa Lucia Highlands,Pinot Noir
US,88,16.0,Oregon,Willamette Valley,Pinot Gris
US,88,18.0,California,Paso Robles,Cabernet Sauvignon
US,88,18.0,California,Santa Barbara County,Pinot Noir
US,88,48.0,Oregon,Willamette Valley,Pinot Noir
US,88,16.0,Oregon,Willamette Valley,Pinot Noir
US,88,35.0,California,Russian River Valley,Pinot Noir
US,88,40.0,Oregon,Willamette Valley,Pinot Noir
US,88,48.0,Oregon,Oregon,Pinot Noir
US,88,20.0,California,Russian River Valley,Pinot Gris
US,88,26.0,California,Dry Creek Valley,Petite Sirah
US,88,30.0,California,Oak Knoll District,Viognier
US,88,23.0,Oregon,McMinnville,Pinot Gris
US,88,21.0,California,Paso Robles,Red Blend
US,88,30.0,California,Anderson Valley,Pinot Noir
US,88,17.0,Oregon,Willamette Valley,Pinot Gris
US,88,25.0,California,Carneros,Pinot Noir
US,90,40.0,Oregon,Chehalem Mountains,Pinot Noir
US,90,40.0,California,Shenandoah Valley (CA),Cabernet Sauvignon
US,90,28.0,California,Santa Barbara County,Syrah
US,90,36.0,California,Santa Ynez Valley,Rhône-style Red Blend
US,90,65.0,California,Temecula Valley,Zinfandel
US,90,49.0,California,Sonoma Coast,Pinot Noir
US,90,44.0,California,Napa Valley,Cabernet Sauvignon
US,90,48.0,California,Napa Valley,Zinfandel
US,90,28.0,California,Russian River Valley,Chardonnay
US,90,30.0,California,Sonoma County,Rosé
US,90,16.0,Oregon,Rogue Valley,Grenache
US,90,45.0,Oregon,Chehalem Mountains,Pinot Noir
US,90,48.0,Oregon,Eola-Amity Hills,Pinot Noir
US,90,35.0,Oregon,Southern Oregon,Petite Sirah
US,90,24.0,California,Napa Valley,Zinfandel
US,90,95.0,California,Napa Valley,Red Blend
US,90,32.0,California,Napa Valley,Zinfandel
US,90,24.0,California,Mendocino Ridge,Zinfandel
US,90,12.0,Washington,Columbia Valley (WA),Merlot
US,90,42.0,California,Russian River Valley,Rhône-style Red Blend
US,90,72.0,New York,North Fork of Long Island,Champagne Blend
US,90,66.0,California,Ballard Canyon,Sangiovese-Syrah
US,90,18.0,California,California,Vermentino
US,90,44.0,California,Russian River Valley,Pinot Noir
US,90,45.0,California,Sonoma Valley,Chardonnay
US,90,30.0,California,Sta. Rita Hills,Pinot Noir
US,90,65.0,California,Atlas Peak,Cabernet Sauvignon
US,90,65.0,California,Dry Creek Valley,Cabernet Sauvignon
US,90,125.0,California,Oakville,Cabernet Franc
US,90,38.0,California,Dry Creek Valley,Red Blend
US,90,55.0,California,Rutherford,Cabernet Sauvignon
US,90,85.0,California,Sonoma Coast,Pinot Noir
US,90,35.0,California,Spring Mountain District,Chardonnay
US,90,48.0,California,Santa Barbara County,Red Blend
US,90,16.0,California,Lodi,Syrah
US,90,28.0,Oregon,Willamette Valley,Sparkling Blend
US,90,50.0,Oregon,Eola-Amity Hills,Pinot Noir
US,90,32.0,Oregon,Willamette Valley,Pinot Gris
US,90,28.0,Oregon,Willamette Valley,Pinot Gris
US,90,33.0,California,Sonoma County,Zinfandel
US,90,50.0,California,Central Coast,Rhône-style Red Blend
US,90,50.0,Oregon,Willamette Valley,Pinot Noir
US,90,30.0,California,Russian River Valley,Chardonnay
US,90,40.0,California,Sonoma Mountain,Cabernet Sauvignon
US,90,100.0,California,Napa Valley,Cabernet Sauvignon
US,90,28.0,California,Napa Valley,Sauvignon Blanc
US,93,32.0,California,Central Coast,Sauvignon Blanc
US,93,40.0,California,Santa Barbara County,Grenache
US,93,40.0,Oregon,Willamette Valley,Chardonnay
US,92,75.0,Oregon,Dundee Hills,Pinot Noir
US,92,95.0,Oregon,Willamette Valley,Pinot Noir
US,92,42.0,California,Paso Robles,Cabernet Sauvignon
US,92,35.0,California,Arroyo Seco,Grenache
US,92,28.0,Oregon,Willamette Valley,Pinot Gris
US,92,54.0,California,Sonoma Coast,Pinot Noir
US,92,35.0,California,Sta. Rita Hills,Pinot Noir
US,92,40.0,California,Paso Robles Willow Creek District,Tempranillo
US,92,68.0,Oregon,Ribbon Ridge,Pinot Noir
US,92,40.0,California,Napa Valley,White Blend
US,92,80.0,California,Napa Valley,Sparkling Blend
US,92,38.0,California,Santa Barbara County,Barbera
US,92,38.0,California,Paso Robles,Petite Sirah
US,92,63.0,Oregon,Willamette Valley,Chardonnay
US,92,40.0,Oregon,Applegate Valley,Cabernet Franc-Merlot
US,92,50.0,California,Amador County,Zinfandel
US,92,34.0,California,Dry Creek Valley,Zinfandel
US,85,26.0,Washington,Horse Heaven Hills,Bordeaux-style Red Blend
US,84,15.0,California,Napa Valley,Sauvignon Blanc-Semillon
US,84,29.0,California,Los Carneros,Pinot Noir
US,84,35.0,California,Livermore Valley,White Blend
US,84,14.0,California,Santa Ynez Valley,Sauvignon Blanc
US,84,12.0,California,California,Pinot Noir
US,92,35.0,California,Sta. Rita Hills,Syrah
US,92,32.0,Washington,Yakima Valley,Chardonnay
US,92,56.0,California,Paso Robles,Bordeaux-style Red Blend
US,92,39.0,Washington,Red Mountain,Merlot
US,92,40.0,Washington,Snipes Mountain,Syrah
US,92,20.0,California,Arroyo Seco,Sauvignon Blanc
US,92,35.0,California,Paso Robles,Zinfandel
US,92,52.0,Washington,Columbia Valley (WA),Merlot
US,92,48.0,California,Santa Ynez Valley,Syrah
US,91,40.0,California,Carneros,Chardonnay
US,91,54.0,California,Napa Valley,Cabernet Sauvignon
US,91,26.0,California,Calaveras County,Tempranillo
US,91,30.0,California,Sierra Foothills,Syrah
US,91,40.0,California,Russian River Valley,Chardonnay
US,91,24.0,California,Edna Valley,Chardonnay
US,91,29.0,California,Paso Robles,Sangiovese
US,91,80.0,California,Howell Mountain,Cabernet Sauvignon
US,91,15.0,California,Paso Robles,Chardonnay
US,87,25.0,Washington,Horse Heaven Hills,Chardonnay
US,87,22.0,Washington,Horse Heaven Hills,Sauvignon Blanc
US,87,25.0,California,Lodi,Zinfandel
US,87,32.0,Washington,Columbia Valley (WA),Rhône-style Red Blend
US,87,35.0,California,Edna Valley,Chardonnay
US,87,13.0,Washington,Yakima Valley,Aligoté
US,87,15.0,Washington,Columbia Valley (WA),Chardonnay
US,87,35.0,Washington,Columbia Valley (WA),Red Blend
US,87,23.0,Washington,Columbia Valley (WA),White Blend
US,87,19.0,California,Monterey County,Sparkling Blend
US,87,24.0,California,Santa Ynez Valley,Merlot
US,87,19.0,Washington,Columbia Valley (WA),White Blend
US,87,48.0,California,Russian River Valley,Zinfandel
US,87,20.0,California,Anderson Valley,Gewürztraminer
US,87,26.0,Washington,Columbia Valley (WA),Red Blend
US,87,8.0,Washington,Columbia Valley (WA),Riesling
US,87,60.0,Washington,Columbia Gorge (WA),Syrah
US,87,25.0,Washington,Yakima Valley,Grenache Blanc
US,87,20.0,California,Russian River Valley,Chardonnay
US,90,40.0,California,Napa Valley,Cabernet Sauvignon
US,90,95.0,California,Napa Valley,Merlot
US,90,48.0,California,Santa Barbara County,Pinot Noir
US,90,48.0,Oregon,Chehalem Mountains,Pinot Noir
US,90,50.0,California,Lodi,Zinfandel
US,90,28.0,California,Santa Lucia Highlands,Chardonnay
US,90,44.0,California,Napa Valley,Pinot Noir
US,90,60.0,California,Mt. Harlan,Pinot Noir
US,90,50.0,California,Napa Valley,Cabernet Sauvignon
US,90,54.0,California,Sonoma County,Red Blend
US,90,35.0,California,Monterey County,Rhône-style Red Blend
US,90,45.0,California,Ben Lomond Mountain,Chardonnay
US,88,25.0,California,Santa Barbara County,Riesling
US,88,25.0,California,Paso Robles Willow Creek District,Mourvèdre
US,88,50.0,California,Sierra Foothills,Red Blend
US,88,30.0,California,Arroyo Grande Valley,Sparkling Blend
US,88,60.0,California,Sonoma Coast,Pinot Noir
US,88,15.0,California,Sonoma County,Chardonnay
US,88,27.0,California,Paso Robles,Rosé
US,88,20.0,Oregon,Chehalem Mountains,Grüner Veltliner
US,88,35.0,California,Santa Cruz Mountains,Chardonnay
US,88,40.0,California,California,Red Blend
US,88,36.0,California,Livermore Valley,Rhône-style Red Blend
US,88,26.0,California,Paso Robles,Cabernet Sauvignon
US,88,60.0,Oregon,Chehalem Mountains,Pinot Noir
US,88,25.0,California,Lodi,Zinfandel
US,88,17.0,California,Central Coast,Merlot
US,88,37.0,California,Napa Valley,Petite Sirah
US,88,98.0,California,Sonoma Valley,Pinot Noir
US,88,25.0,California,Dry Creek Valley,Sauvignon Blanc
US,88,26.0,California,Arroyo Seco,Rhône-style White Blend
US,88,10.0,California,Amador County,Sauvignon Blanc
US,88,42.0,California,Russian River Valley,Pinot Noir
US,88,25.0,Colorado,Colorado,Viognier
US,88,28.0,Arizona,Cochise County,Chenin Blanc
US,90,24.0,California,Mendocino Ridge,Zinfandel
US,90,18.0,California,El Dorado,Sauvignon Blanc
US,90,40.0,California,Sonoma Coast,Pinot Noir
US,90,35.0,California,Shenandoah Valley (CA),Zinfandel
US,90,35.0,California,Edna Valley,Chardonnay
US,90,45.0,California,Temecula Valley,Cabernet Franc
US,90,65.0,California,Sta. Rita Hills,Sparkling Blend
US,90,35.0,California,St. Helena,Zinfandel
US,90,35.0,Oregon,Eola-Amity Hills,Pinot Noir
US,90,38.0,California,Paso Robles,Zinfandel
US,90,40.0,California,Adelaida District,Rhône-style Red Blend
US,90,34.0,California,Santa Lucia Highlands,Syrah
US,90,40.0,Oregon,Chehalem Mountains,Pinot Noir
US,90,42.0,California,Ballard Canyon,Grenache
US,90,40.0,California,Russian River Valley,Chardonnay
US,90,18.0,Oregon,Willamette Valley,Pinot Noir
US,90,75.0,California,Napa Valley,Syrah
US,90,21.0,New York,Finger Lakes,Cabernet Franc
US,90,52.0,California,Sonoma Coast,Pinot Noir
US,90,55.0,California,Sonoma Coast,Pinot Noir
US,90,48.0,California,Sonoma Valley,Zinfandel
US,90,35.0,California,Russian River Valley,Zinfandel
US,90,45.0,California,Russian River Valley,Pinot Noir
US,90,28.0,Washington,Columbia Valley (WA),Syrah
US,90,62.0,California,Russian River Valley,Pinot Noir
US,90,65.0,Washington,Yakima Valley,Syrah
US,90,36.0,California,Sonoma Valley,Alicante Bouschet
US,90,30.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,92,35.0,California,Arroyo Seco,Grenache
US,92,28.0,Oregon,Willamette Valley,Pinot Gris
US,92,35.0,California,Santa Maria Valley,Syrah
US,92,45.0,Oregon,Willamette Valley,Pinot Noir
US,92,38.0,California,Paso Robles,Syrah
US,92,45.0,California,Sta. Rita Hills,Chardonnay
US,92,25.0,California,Monterey County,Rosé
US,92,32.0,California,Alexander Valley,Sauvignon Blanc
US,92,35.0,Washington,Yakima Valley,Bordeaux-style Red Blend
US,92,100.0,California,Rutherford,Cabernet Sauvignon
US,92,65.0,Oregon,Dundee Hills,Pinot Noir
US,90,55.0,California,Russian River Valley,Chardonnay
US,90,25.0,California,Dry Creek Valley,Rhône-style White Blend
US,90,95.0,California,Northern Sonoma,Cabernet Sauvignon
US,90,10.0,California,California,Merlot
US,90,65.0,Oregon,Eola-Amity Hills,Pinot Noir
US,90,20.0,California,El Dorado,Viognier
US,90,32.0,California,Dry Creek Valley,Grenache
US,90,38.0,California,Napa Valley,Cabernet Sauvignon
US,90,45.0,California,Rockpile,Zinfandel
US,90,19.0,Oregon,Willamette Valley,Pinot Noir
US,90,60.0,Oregon,Willamette Valley,Pinot Noir
US,90,50.0,California,Alexander Valley,Cabernet Sauvignon
US,90,36.0,Oregon,Eola-Amity Hills,Pinot Noir
US,90,44.0,California,Russian River Valley,Pinot Noir
US,90,16.0,Oregon,Willamette Valley,Pinot Gris
US,84,20.0,Washington,Columbia Valley (WA),Malbec
US,84,45.0,California,Knights Valley,Cabernet Sauvignon
US,84,34.0,Washington,Horse Heaven Hills,Cabernet Sauvignon
US,84,27.0,California,Sonoma County,Bordeaux-style Red Blend
US,83,25.0,California,Carmel Valley,Red Blend
US,83,34.0,California,Russian River Valley,Zinfandel
US,83,65.0,California,Napa Valley,Cabernet Sauvignon
US,83,38.0,California,Alexander Valley,Zinfandel
US,83,23.0,California,Sierra Foothills,White Blend
US,83,4.0,California,California,Chardonnay
US,91,200.0,California,Napa Valley,Cabernet Sauvignon
US,91,55.0,Washington,Wahluke Slope,Red Blend
US,91,75.0,California,Napa Valley,Cabernet Sauvignon
US,91,50.0,California,Santa Ynez Valley,Cabernet Sauvignon
US,91,14.0,California,Lake County,Sauvignon Blanc
US,91,26.0,Washington,Walla Walla Valley (WA),Sauvignon Blanc
US,91,25.0,California,Anderson Valley,Pinot Gris
US,91,36.0,California,Sonoma Coast,Chardonnay
US,91,50.0,California,St. Helena,Zinfandel
US,91,23.0,California,Russian River Valley,Sauvignon Blanc
US,91,16.0,California,Lodi,Syrah
US,91,30.0,Washington,Red Mountain,Malbec
US,91,15.0,Washington,Columbia Valley (WA),Chenin Blanc
US,91,22.0,Washington,Columbia Gorge (WA),Gewürztraminer
US,91,30.0,California,Dry Creek Valley,Zinfandel
US,91,80.0,California,Stags Leap District,Cabernet Sauvignon
US,91,15.0,Washington,Horse Heaven Hills,Red Blend
US,87,28.0,Washington,Washington,Grenache
US,87,28.0,Washington,Lake Chelan,Barbera
US,87,20.0,California,Sonoma Valley,Chardonnay
US,87,10.0,California,California,Cabernet Sauvignon
US,87,50.0,New York,North Fork of Long Island,Malbec
US,87,32.0,California,Sonoma Coast,Pinot Noir
US,87,24.0,Washington,Walla Walla Valley (WA),Bordeaux-style Red Blend
US,87,54.0,California,Anderson Valley,Pinot Noir
US,87,13.0,California,Monterey County,Riesling
US,87,16.0,California,California,Zinfandel
US,87,44.0,California,Russian River Valley,Pinot Noir
US,87,11.0,California,Lodi,Zinfandel
US,87,26.0,California,Alexander Valley,Chardonnay
US,87,11.0,Washington,Columbia Valley (WA),Riesling
US,87,11.0,Washington,Columbia Valley (WA),Chardonnay
US,87,28.0,California,Napa Valley,Cabernet Sauvignon
US,90,55.0,Oregon,Chehalem Mountains,Pinot Noir
US,90,35.0,California,Anderson Valley,Chardonnay
US,90,125.0,California,Napa,Cabernet Sauvignon
US,90,28.0,California,Sonoma County,Merlot
US,90,60.0,California,Santa Cruz Mountains,Meritage
US,90,55.0,California,Anderson Valley,Pinot Noir
US,90,95.0,California,Napa Valley,Cabernet Sauvignon
US,90,30.0,Oregon,Eola-Amity Hills,Pinot Noir
US,90,55.0,California,Yountville,Cabernet Sauvignon
US,88,22.0,Oregon,Chehalem Mountains,Chardonnay
US,88,46.0,California,Sonoma Coast,Pinot Noir
US,88,45.0,Oregon,Willamette Valley,Pinot Noir
US,88,45.0,California,Napa Valley,Cabernet Sauvignon
US,88,13.0,Oregon,Oregon,Pinot Gris
US,88,135.0,California,Napa Valley,Bordeaux-style Red Blend
US,88,75.0,California,Howell Mountain,Cabernet Sauvignon
US,88,15.0,Oregon,Oregon,Pinot Gris
US,88,40.0,Oregon,Chehalem Mountains,Pinot Noir
US,88,40.0,Oregon,Willamette Valley,Pinot Noir
US,88,20.0,Oregon,Willamette Valley,Pinot Noir
US,88,25.0,California,Sta. Rita Hills,Pinot Noir
US,88,40.0,California,Russian River Valley,Chardonnay
US,88,30.0,Oregon,Willamette Valley,Pinot Noir
US,88,72.0,California,Carneros,Pinot Noir
US,88,42.0,Oregon,Willamette Valley,Pinot Noir
US,88,60.0,Oregon,Dundee Hills,Pinot Noir
US,88,65.0,Oregon,Willamette Valley,Pinot Noir
US,88,50.0,California,Sta. Rita Hills,Pinot Noir
US,88,20.0,California,Russian River Valley,Chardonnay
US,87,44.0,California,Santa Maria Valley,Pinot Noir
US,90,45.0,Oregon,Willamette Valley,Pinot Noir
US,90,29.0,California,Mendocino Ridge,Syrah
US,90,55.0,California,Adelaida District,Bordeaux-style Red Blend
US,90,24.0,California,Napa Valley,Petit Verdot
US,90,48.0,California,Napa Valley,Red Blend
US,90,60.0,California,Lodi,Cabernet Sauvignon
US,90,18.0,California,El Dorado,Barbera
US,90,28.0,California,Mendocino,Carignane
